case,level,agl_median_m,agl_min_m,agl_max_m,speed_mean,speed_p95,speed_max,w_abs_p99,w_abs_max,w_grid_abs_p99,w_grid_abs_max
v2_auto1_n80_top12_s26,72,8843.887573242188,7710.61376953125,9807.44189453125,7.2465925216674805,9.9837007522583,12.446223258972168,0.342134952545166,0.5760151147842407,0.36784082651138306,0.596164882183075
v2_auto1_n80_top12_s26,73,9061.643432617188,7926.31884765625,10025.46923828125,7.511479377746582,10.382814407348633,14.079865455627441,0.3096352219581604,0.53049236536026,0.31430676579475403,0.5360649824142456
v2_auto1_n80_top12_s26,74,9280.851440429688,8143.72216796875,10245.15576171875,7.995229244232178,10.54105281829834,13.200669288635254,0.27102869749069214,0.46035027503967285,0.2760293483734131,0.4662918448448181
v2_auto1_n80_top12_s26,75,9501.10693359375,8362.72900390625,10466.41455078125,8.596484184265137,11.1967191696167,14.426995277404785,0.22754177451133728,0.42614293098449707,0.22655737400054932,0.4388379752635956
v2_auto1_n80_top12_s26,76,9723.364990234375,8583.24072265625,10689.15869140625,9.129786491394043,12.275412559509277,15.350677490234375,0.18076638877391815,0.38330844044685364,0.18217243254184723,0.4127703905105591
v2_auto1_n80_top12_s26,77,9947.356689453125,8805.15380859375,10913.29443359375,9.42478084564209,13.022680282592773,14.723578453063965,0.15593069791793823,0.39528048038482666,0.16234667599201202,0.43041399121284485
v2_auto1_n80_top12_s26,78,10172.230590820312,9028.35888671875,11138.72119140625,9.809078216552734,13.675973892211914,15.663326263427734,0.11581766605377197,0.4155503213405609,0.0973392054438591,0.4597988724708557
v2_auto1_n80_top12_s26,79,10398.061157226562,9252.74658203125,11365.34033203125,9.592376708984375,13.459517478942871,15.365406036376953,0.060345303267240524,0.42749613523483276,0.05286513268947601,0.42793983221054077
v3_auto1_n60_top10_s26,0,9.6051025390625,8.584716796875,10.5667724609375,1.606459379196167,3.2164549827575684,7.224914073944092,1.1968532800674438,2.7131450176239014,0.09565295279026031,0.31606167554855347
v3_auto1_n60_top10_s26,1,31.0220947265625,25.9189453125,35.83050537109375,1.7619695663452148,3.7960596084594727,8.494458198547363,1.3087613582611084,3.132366180419922,0.19389788806438446,0.7158113718032837
v3_auto1_n60_top10_s26,2,57.3480224609375,45.437744140625,68.56884765625,1.7696938514709473,4.004684925079346,8.929635047912598,1.3028818368911743,3.1959893703460693,0.31430622935295105,1.138414740562439
v3_auto1_n60_top10_s26,3,88.4293212890625,66.7646484375,108.83428955078125,1.7653677463531494,4.134435653686523,9.22752857208252,1.2669742107391357,3.157228469848633,0.4453122615814209,1.551079273223877
v3_auto1_n60_top10_s26,4,124.104248046875,89.513671875,156.67279052734375,1.7723106145858765,4.229909896850586,9.610356330871582,1.208866834640503,3.047659397125244,0.5792685747146606,1.9272944927215576
v3_auto1_n60_top10_s26,5,164.21875,113.3583984375,212.08709716796875,1.7892823219299316,4.304080486297607,9.812119483947754,1.1501293182373047,2.9071202278137207,0.715909481048584,2.244471788406372
v3_auto1_n60_top10_s26,6,208.634521484375,138.0458984375,275.035400390625,1.7998881340026855,4.326252460479736,9.842921257019043,1.1016275882720947,2.758821964263916,0.8569661974906921,2.5297179222106934
v3_auto1_n60_top10_s26,7,257.225341796875,163.408203125,345.4205322265625,1.8242542743682861,4.332574367523193,9.757599830627441,1.0544524192810059,2.619891405105591,0.9991585612297058,2.7736165523529053
v3_auto1_n60_top10_s26,8,309.8489990234375,189.361083984375,423.09149169921875,1.8637381792068481,4.327606201171875,9.49484920501709,1.0187510251998901,2.5287208557128906,1.1292787790298462,2.9669923782348633
v3_auto1_n60_top10_s26,9,366.4683837890625,215.9111328125,507.8411865234375,1.920356273651123,4.317114353179932,9.152896881103516,0.9989323616027832,2.4380180835723877,1.2559319734573364,3.100663423538208
v3_auto1_n60_top10_s26,10,426.98486328125,243.151611328125,599.406005859375,1.98875093460083,4.349339962005615,8.733531951904297,0.9893757700920105,2.4025580883026123,1.3697893619537354,3.231055498123169
v3_auto1_n60_top10_s26,11,491.305908203125,271.2587890625,697.4737548828125,2.061894416809082,4.4011759757995605,8.284008026123047,0.9879502058029175,2.488992691040039,1.4675863981246948,3.6066176891326904
v3_auto1_n60_top10_s26,12,559.3994140625,300.487548828125,801.6834716796875,2.1427881717681885,4.478248596191406,7.836413383483887,0.9859374761581421,2.5454018115997314,1.5456360578536987,3.959566831588745
v3_auto1_n60_top10_s26,13,631.2041015625,331.16259765625,911.637939453125,2.238538980484009,4.572063446044922,7.4278035163879395,0.9848327040672302,2.5756630897521973,1.612609624862671,4.281020164489746
v3_auto1_n60_top10_s26,14,706.6077880859375,363.669189453125,1026.9071044921875,2.3537166118621826,4.665821552276611,7.325995445251465,0.9750900864601135,2.615558385848999,1.6559314727783203,4.565207004547119
v3_auto1_n60_top10_s26,15,785.8026123046875,398.43994140625,1147.0433349609375,2.4880642890930176,4.730249404907227,7.501092433929443,0.9564364552497864,2.6751935482025146,1.674088954925537,4.841672420501709
v3_auto1_n60_top10_s26,16,868.6947021484375,435.943603515625,1271.5870361328125,2.641690731048584,4.783136367797852,7.6388044357299805,0.9287838339805603,2.8486809730529785,1.6663175821304321,5.079677581787109
v3_auto1_n60_top10_s26,17,955.096923828125,476.668701171875,1400.0833740234375,2.8050737380981445,4.847616195678711,7.779691219329834,0.8993574380874634,3.0163304805755615,1.6323155164718628,5.281891822814941
v3_auto1_n60_top10_s26,18,1045.431396484375,521.112548828125,1532.0911865234375,2.974111318588257,4.962133407592773,7.9245285987854,0.8663482069969177,3.176011085510254,1.581063151359558,5.445951461791992
v3_auto1_n60_top10_s26,19,1139.522216796875,569.765869140625,1667.1929931640625,3.1443862915039062,5.162163734436035,8.074300765991211,0.8295125365257263,3.3279240131378174,1.498946189880371,5.570624828338623
v3_auto1_n60_top10_s26,20,1237.0411376953125,623.09765625,1805.0091552734375,3.3164634704589844,5.4351091384887695,8.197919845581055,0.7835248708724976,3.476320505142212,1.4035738706588745,5.660007476806641
v3_auto1_n60_top10_s26,21,1338.6900634765625,681.547607421875,1945.2022705078125,3.4942262172698975,5.760574817657471,8.336688041687012,0.7432073354721069,3.610820770263672,1.3037199974060059,5.74904727935791
v3_auto1_n60_top10_s26,22,1444.101318359375,745.513427734375,2087.4881591796875,3.681431531906128,6.102923393249512,8.486532211303711,0.6988655924797058,3.739713430404663,1.2037928104400635,5.8345232009887695
v3_auto1_n60_top10_s26,23,1552.983154296875,815.34326171875,2231.6390380859375,3.8761327266693115,6.442477703094482,8.638696670532227,0.6444573402404785,3.860961437225342,1.1004478931427002,5.889961242675781
v3_auto1_n60_top10_s26,24,1666.412353515625,891.331298828125,2377.4881591796875,4.066294193267822,6.791532039642334,8.788471221923828,0.5864884853363037,3.9688851833343506,1.008141279220581,5.9192304611206055
v3_auto1_n60_top10_s26,25,1784.1817626953125,973.714111328125,2524.9283447265625,4.247931480407715,7.134505271911621,8.961650848388672,0.5423380732536316,4.064215183258057,0.9130687713623047,5.927862167358398
v3_auto1_n60_top10_s26,26,1906.2056884765625,1062.668212890625,2673.9129638671875,4.399554252624512,7.416391849517822,9.109347343444824,0.5064072608947754,4.1506218910217285,0.8132697939872742,5.926080226898193
v3_auto1_n60_top10_s26,27,2031.674560546875,1158.315673828125,2824.4537353515625,4.5062103271484375,7.6523118019104,9.171929359436035,0.47543519735336304,4.230917930603027,0.7155339121818542,5.915207386016846
v3_auto1_n60_top10_s26,28,2161.90576171875,1260.72119140625,2976.6121826171875,4.538565635681152,7.752357006072998,9.115311622619629,0.44045236706733704,4.29885196685791,0.6435040831565857,5.883770942687988
v3_auto1_n60_top10_s26,29,2296.411865234375,1369.903076171875,3130.4984130859375,4.487214088439941,7.683940410614014,8.97348690032959,0.4133283197879791,4.339996337890625,0.5780940055847168,5.807936191558838
v3_auto1_n60_top10_s26,30,2434.962646484375,1485.834228515625,3287.466552734375,4.393589973449707,7.497348785400391,8.7327241897583,0.3960830867290497,4.410464286804199,0.5269788503646851,5.7759318351745605
v3_auto1_n60_top10_s26,31,2578.3876953125,1608.451904296875,3446.97607421875,4.301838397979736,7.220005989074707,8.319110870361328,0.3965602219104767,4.490317344665527,0.5013828277587891,5.7687859535217285
v3_auto1_n60_top10_s26,32,2725.4627685546875,1737.662353515625,3608.845703125,4.223169803619385,6.871240615844727,7.851848602294922,0.388522207736969,4.50416898727417,0.48062437772750854,5.6761603355407715
v3_auto1_n60_top10_s26,33,2877.6551513671875,1873.350830078125,3773.27734375,4.102043151855469,6.499721050262451,7.196439743041992,0.3700396716594696,4.449944019317627,0.4627744257450104,5.485410690307617
v3_auto1_n60_top10_s26,34,3033.7490234375,2015.3701171875,3940.47900390625,3.9383668899536133,6.0509538650512695,6.790950298309326,0.35503074526786804,4.337077617645264,0.4421232044696808,5.204692363739014
v3_auto1_n60_top10_s26,35,3194.7071533203125,2163.43408203125,4110.65966796875,3.8182449340820312,5.5095720291137695,6.0862836837768555,0.3299010694026947,4.123908519744873,0.4015732705593109,4.8541059494018555
v3_auto1_n60_top10_s26,36,3360.5401611328125,2317.5498046875,4284.02392578125,3.777869701385498,5.482047080993652,6.356380939483643,0.3025951087474823,3.8151044845581055,0.36143845319747925,4.388410568237305
v3_auto1_n60_top10_s26,37,3530.55908203125,2477.56884765625,4460.7626953125,3.8227057456970215,6.377570629119873,7.235140323638916,0.28853684663772583,3.7809300422668457,0.3473503291606903,4.876386642456055
v3_auto1_n60_top10_s26,38,3705.2098388671875,2643.34716796875,4641.05517578125,3.9805147647857666,7.358760833740234,8.102226257324219,0.2901013493537903,4.2267374992370605,0.3525640368461609,5.379319190979004
v3_auto1_n60_top10_s26,39,3884.672119140625,2814.7451171875,4825.0615234375,4.129051685333252,7.684807300567627,8.405838012695312,0.28936484456062317,4.691008567810059,0.3557416498661041,5.897718906402588
v3_auto1_n60_top10_s26,40,4068.8228759765625,2991.62890625,5012.92138671875,4.288818836212158,7.931813716888428,8.766079902648926,0.2922605872154236,5.155797958374023,0.3538088798522949,6.387106895446777
v3_auto1_n60_top10_s26,41,4256.8743896484375,3173.87109375,5204.7548828125,4.560583114624023,8.821728706359863,10.052957534790039,0.29042309522628784,5.583107948303223,0.3512081503868103,6.803049564361572
v3_auto1_n60_top10_s26,42,4450.475341796875,3361.34912109375,5400.65673828125,4.982936859130859,9.733833312988281,11.0653076171875,0.2896430492401123,5.950953960418701,0.3425098657608032,7.142383575439453
v3_auto1_n60_top10_s26,43,4648.29052734375,3553.94970703125,5600.7021484375,5.373182773590088,10.398845672607422,11.128209114074707,0.287605345249176,6.2347941398620605,0.3372533917427063,7.355737209320068
v3_auto1_n60_top10_s26,44,4850.68701171875,3751.55908203125,5804.94189453125,5.452934741973877,10.137911796569824,10.791581153869629,0.28587907552719116,6.385043144226074,0.34514641761779785,7.383046627044678
v3_auto1_n60_top10_s26,45,5057.04833984375,3954.06982421875,6013.40576171875,5.270242214202881,9.722538948059082,10.47563648223877,0.31659066677093506,6.350890636444092,0.37115442752838135,7.175371170043945
v3_auto1_n60_top10_s26,46,5268.949951171875,4161.37451171875,6226.1025390625,5.010483741760254,9.03632926940918,10.396921157836914,0.3379747271537781,6.103726387023926,0.3864540159702301,6.72560453414917
v3_auto1_n60_top10_s26,47,5483.9903564453125,4373.365234375,6443.02197265625,4.808136463165283,8.697566986083984,9.943513870239258,0.34089186787605286,5.639458179473877,0.3812679052352905,6.040449619293213
v3_auto1_n60_top10_s26,48,5703.9329833984375,4589.93359375,6664.13525390625,4.631166934967041,8.678278923034668,9.437601089477539,0.3354314863681793,5.003812789916992,0.3714222311973572,5.2230095863342285
v3_auto1_n60_top10_s26,49,5928.546142578125,4810.96435546875,6889.39306640625,4.4872331619262695,8.499702453613281,9.414040565490723,0.3320039212703705,4.283679962158203,0.374636173248291,4.369191646575928
v3_auto1_n60_top10_s26,50,6157.0467529296875,5036.33984375,7118.73291015625,4.416918754577637,8.021286964416504,9.670933723449707,0.3359163701534271,3.5683183670043945,0.379307359457016,3.5832455158233643
v3_auto1_n60_top10_s26,51,6389.7109375,5265.93359375,7352.07373046875,4.446016788482666,7.544833660125732,10.021194458007812,0.3435094356536865,2.941110372543335,0.3868453800678253,2.943763494491577
v3_auto1_n60_top10_s26,52,6626.57763671875,5499.60986328125,7589.3173828125,4.481347560882568,7.541610240936279,10.091316223144531,0.34906625747680664,2.391714096069336,0.38938549160957336,2.354809284210205
v3_auto1_n60_top10_s26,53,6867.2459716796875,5737.22412109375,7830.35400390625,4.472789764404297,7.726772308349609,9.722662925720215,0.35497528314590454,1.9887304306030273,0.40171223878860474,2.209563970565796
v3_auto1_n60_top10_s26,54,7111.5496826171875,5978.62158203125,8075.05712890625,4.531811714172363,7.510483741760254,9.296197891235352,0.35583847761154175,2.0765976905822754,0.386092871427536,2.347940683364868
v3_auto1_n60_top10_s26,55,7359.3983154296875,6223.63134765625,8323.28369140625,4.427359580993652,7.4420905113220215,9.89069938659668,0.34669986367225647,2.091731071472168,0.37425169348716736,2.2111964225769043
v3_auto1_n60_top10_s26,56,7609.54833984375,6472.06982421875,8574.87451171875,4.571835517883301,8.085930824279785,10.311717987060547,0.3266211748123169,1.8084161281585693,0.34042027592658997,1.7360069751739502
v3_auto1_n60_top10_s26,57,7863.864013671875,6723.73876953125,8829.65869140625,5.145144939422607,8.720795631408691,10.745706558227539,0.28499701619148254,1.3350766897201538,0.28251585364341736,1.1670387983322144
v3_auto1_n60_top10_s26,58,8121.541259765625,6978.41845703125,9087.44189453125,5.932147979736328,9.051170349121094,11.219257354736328,0.21460947394371033,0.8178595900535583,0.18911020457744598,0.6113069653511047
v3_auto1_n60_top10_s26,59,8380.925415039062,7235.87060546875,9348.01513671875,6.7082953453063965,9.901342391967773,11.889313697814941,0.08971154689788818,0.3138903081417084,0.04241582378745079,0.3380248546600342
v4_auto1_n70_top14_s26,0,9.7490234375,9.1005859375,10.360107421875,1.6040765047073364,3.207101345062256,7.15268611907959,1.1973390579223633,2.719245195388794,0.09280606359243393,0.3029572069644928
v4_auto1_n70_top14_s26,1,31.74365234375,28.5,34.80010986328125,1.7636747360229492,3.801571846008301,8.445008277893066,1.311710238456726,3.1549689769744873,0.18802040815353394,0.6878111362457275
v4_auto1_n70_top14_s26,2,59.0430908203125,51.463623046875,66.18414306640625,1.7685071229934692,4.003785610198975,8.888129234313965,1.3048871755599976,3.214529514312744,0.30370813608169556,1.0950382947921753
v4_auto1_n70_top14_s26,3,91.544677734375,77.7275390625,104.56097412109375,1.7646158933639526,4.132622718811035,9.204424858093262,1.2673152685165405,3.1712522506713867,0.4276946783065796,1.4930952787399292
v4_auto1_n70_top14_s26,4,129.140625,107.01708984375,149.9776611328125,1.7751245498657227,4.238821029663086,9.582104682922363,1.2082933187484741,3.054168462753296,0.552828848361969,1.8564189672470093
v4_auto1_n70_top14_s26,5,171.724365234375,139.074951171875,202.4669189453125,1.7954833507537842,4.315199851989746,9.779656410217285,1.1480761766433716,2.9063873291015625,0.6785084009170532,2.1654415130615234
v4_auto1_n70_top14_s26,6,219.1971435546875,173.684326171875,262.038330078125,1.8119512796401978,4.341643810272217,9.828673362731934,1.0945016145706177,2.7532618045806885,0.8073927164077759,2.448439836502075
v4_auto1_n70_top14_s26,7,271.466064453125,210.662841796875,328.6771240234375,1.8461558818817139,4.3554792404174805,9.749617576599121,1.0503361225128174,2.6100924015045166,0.935933530330658,2.6942429542541504
v4_auto1_n70_top14_s26,8,328.4462890625,249.872314453125,402.3427734375,1.89582097530365,4.363490104675293,9.528809547424316,1.0138318538665771,2.523373603820801,1.0573753118515015,2.892531394958496
v4_auto1_n70_top14_s26,9,390.056396484375,291.218994140625,482.9658203125,1.9628649950027466,4.369460582733154,9.206684112548828,1.0033525228500366,2.4211034774780273,1.1726231575012207,3.028096914291382
v4_auto1_n70_top14_s26,10,456.2061767578125,334.652099609375,570.4476318359375,2.041487693786621,4.42842435836792,8.794391632080078,1.0028619766235352,2.3802380561828613,1.271513819694519,3.085831642150879
v4_auto1_n70_top14_s26,11,526.8812255859375,380.168212890625,664.6617431640625,2.12642765045166,4.5147929191589355,8.347090721130371,1.0023739337921143,2.4742143154144287,1.359559178352356,3.3369908332824707
v4_auto1_n70_top14_s26,12,602.0091552734375,427.805908203125,765.4532470703125,2.218830108642578,4.610402584075928,7.906042098999023,1.006093144416809,2.5361263751983643,1.4353132247924805,3.6620254516601562
v4_auto1_n70_top14_s26,13,681.5418701171875,477.650146484375,872.6395263671875,2.325105905532837,4.712888717651367,7.665894031524658,1.0010255575180054,2.5709075927734375,1.4960153102874756,3.978487491607666
v4_auto1_n70_top14_s26,14,765.3978271484375,529.827880859375,986.01220703125,2.4507336616516113,4.790688991546631,7.836406230926514,0.9754605293273926,2.7246012687683105,1.5343388319015503,4.2876296043396
v4_auto1_n70_top14_s26,15,853.599609375,584.50390625,1105.3399658203125,2.5967979431152344,4.8574724197387695,8.000680923461914,0.936186671257019,2.9109151363372803,1.5554249286651611,4.564590930938721
v4_auto1_n70_top14_s26,16,946.084228515625,641.878662109375,1230.3734130859375,2.7631194591522217,4.947742462158203,8.174076080322266,0.8928036689758301,3.0935494899749756,1.5621337890625,4.817506790161133
v4_auto1_n70_top14_s26,17,1042.7445068359375,702.183837890625,1360.84765625,2.942753314971924,5.105974197387695,8.312309265136719,0.8398650884628296,3.261514902114868,1.5559253692626953,5.03367280960083
v4_auto1_n70_top14_s26,18,1143.7718505859375,765.6767578125,1496.4842529296875,3.132225751876831,5.354145050048828,8.460870742797852,0.7861462831497192,3.4281692504882812,1.553601622581482,5.219881534576416
v4_auto1_n70_top14_s26,19,1249.052734375,832.634765625,1637.0015869140625,3.32536244392395,5.654442310333252,8.553675651550293,0.7368791699409485,3.5762994289398193,1.547182321548462,5.369162082672119
v4_auto1_n70_top14_s26,20,1358.6263427734375,903.350341796875,1782.1148681640625,3.5158753395080566,5.973500728607178,8.653985977172852,0.682153582572937,3.714776039123535,1.5341382026672363,5.521814823150635
v4_auto1_n70_top14_s26,21,1472.24755859375,978.122314453125,1931.5433349609375,3.713320732116699,6.312918663024902,8.749897003173828,0.6338544487953186,3.8449060916900635,1.512261152267456,5.649693012237549
v4_auto1_n70_top14_s26,22,1590.290771484375,1057.251708984375,2085.0167236328125,3.910125255584717,6.652426719665527,8.86609172821045,0.5858116745948792,3.959123373031616,1.481755256652832,5.743289947509766
v4_auto1_n70_top14_s26,23,1712.810791015625,1141.036865234375,2242.2779541015625,4.101719379425049,6.979248046875,9.046974182128906,0.5344707369804382,4.0598344802856445,1.443364143371582,5.808879852294922
v4_auto1_n70_top14_s26,24,1839.1788330078125,1229.763427734375,2403.0882568359375,4.276373386383057,7.271737098693848,9.143879890441895,0.4883979260921478,4.150398254394531,1.3944164514541626,5.851051330566406
v4_auto1_n70_top14_s26,25,1970.214599609375,1323.7041015625,2567.2322998046875,4.412789821624756,7.495728492736816,9.155881881713867,0.46989279985427856,4.23350191116333,1.3270026445388794,5.873060703277588
v4_auto1_n70_top14_s26,26,2105.5760498046875,1423.109130859375,2734.5206298828125,4.490689277648926,7.6577959060668945,9.061782836914062,0.44853463768959045,4.3029866218566895,1.2393592596054077,5.864212512969971
v4_auto1_n70_top14_s26,27,2244.970947265625,1528.206787109375,2904.7928466796875,4.4875383377075195,7.680336952209473,9.008798599243164,0.420856773853302,4.343949317932129,1.1376641988754272,5.798973560333252
v4_auto1_n70_top14_s26,28,2388.7470703125,1639.197021484375,3077.9212646484375,4.425266265869141,7.5461859703063965,8.868451118469238,0.4016498923301697,4.409537315368652,1.0235366821289062,5.679141044616699
v4_auto1_n70_top14_s26,29,2537.48779296875,1756.252197265625,3253.8074951171875,4.339200496673584,7.318998336791992,8.548227310180664,0.39341214299201965,4.480035305023193,0.9056817889213562,5.634668350219727
v4_auto1_n70_top14_s26,30,2690.8902587890625,1879.511962890625,3432.3878173828125,4.2488484382629395,6.958388805389404,8.131993293762207,0.38611409068107605,4.481549263000488,0.7938330173492432,5.580894947052002
v4_auto1_n70_top14_s26,31,2848.9141845703125,2009.087158203125,3613.6297607421875,4.127556324005127,6.574629783630371,7.622719764709473,0.37423479557037354,4.457831382751465,0.6916879415512085,5.481438159942627
v4_auto1_n70_top14_s26,32,3010.89794921875,2145.057861328125,3797.5330810546875,3.9599196910858154,6.183868408203125,7.084955215454102,0.35875552892684937,4.365355968475342,0.6049996018409729,5.255574703216553
v4_auto1_n70_top14_s26,33,3177.846923828125,2287.473876953125,3984.1224365234375,3.826812505722046,5.655858039855957,6.5749311447143555,0.33168864250183105,4.164034843444824,0.529482364654541,4.914036273956299
v4_auto1_n70_top14_s26,34,3349.5018310546875,2436.359619140625,4173.4539794921875,3.781027317047119,5.490964889526367,6.485426425933838,0.2988252639770508,3.860340118408203,0.4886980354785919,4.481683731079102
v4_auto1_n70_top14_s26,35,3525.835693359375,2591.713134765625,4365.72802734375,3.8241372108459473,6.372014999389648,7.3917083740234375,0.282195121049881,3.862927198410034,0.46259838342666626,4.928229331970215
v4_auto1_n70_top14_s26,36,3706.5916748046875,2753.511474609375,4562.17626953125,3.986605644226074,7.359789848327637,8.125100135803223,0.279089093208313,4.3237223625183105,0.4455806314945221,5.456538200378418
v4_auto1_n70_top14_s26,37,3892.51513671875,2921.712646484375,4761.74169921875,4.140453338623047,7.704921245574951,8.3873291015625,0.27342551946640015,4.801664352416992,0.43694189190864563,5.995766639709473
v4_auto1_n70_top14_s26,38,4082.4803466796875,3096.257080078125,4964.53955078125,4.3126983642578125,7.9799089431762695,9.248960494995117,0.2812553644180298,5.269498825073242,0.42458680272102356,6.489014625549316
v4_auto1_n70_top14_s26,39,4277.6195068359375,3277.075439453125,5170.69580078125,4.606202125549316,9.013774871826172,10.629149436950684,0.27939677238464355,5.693235874176025,0.4180939197540283,6.913595199584961
v4_auto1_n70_top14_s26,40,4477.6749267578125,3464.087646484375,5380.34033203125,5.056088447570801,9.941967964172363,11.338099479675293,0.2735244929790497,6.053773880004883,0.39536407589912415,7.2506022453308105
v4_auto1_n70_top14_s26,41,4682.1995849609375,3657.1064453125,5593.60498046875,5.428155899047852,10.42110538482666,11.061311721801758,0.2753686010837555,6.313406944274902,0.3800526261329651,7.434251308441162
v4_auto1_n70_top14_s26,42,4891.6387939453125,3856.08935546875,5810.62060546875,5.425921440124512,10.036444664001465,10.737852096557617,0.2931566834449768,6.416894435882568,0.37821725010871887,7.406790256500244
v4_auto1_n70_top14_s26,43,5106.5318603515625,4060.9912109375,6031.513671875,5.204254150390625,9.560514450073242,10.567688941955566,0.324271559715271,6.311608791351318,0.3986693322658539,7.112465858459473
v4_auto1_n70_top14_s26,44,5325.46044921875,4271.720703125,6256.40673828125,4.936251163482666,8.84992790222168,10.385407447814941,0.34696024656295776,5.974894046783447,0.41117537021636963,6.563181400299072
v4_auto1_n70_top14_s26,45,5549.764892578125,4488.18701171875,6485.41162109375,4.753228664398193,8.671987533569336,9.775921821594238,0.35132530331611633,5.417680263519287,0.4000968337059021,5.779086589813232
v4_auto1_n70_top14_s26,46,5778.883056640625,4710.302734375,6718.6328125,4.573970317840576,8.668174743652344,9.52721881866455,0.34738126397132874,4.711479663848877,0.39862021803855896,4.906001091003418
v4_auto1_n70_top14_s26,47,6013.24755859375,4937.9814453125,6956.162109375,4.442427635192871,8.374746322631836,9.468330383300781,0.35139065980911255,3.9639475345611572,0.4065464735031128,4.045528888702393
v4_auto1_n70_top14_s26,48,6251.8826904296875,5171.14306640625,7198.08203125,4.431550979614258,7.73776388168335,9.815242767333984,0.36520564556121826,3.273860454559326,0.4236597418785095,3.318829298019409
v4_auto1_n70_top14_s26,49,6495.649169921875,5409.708984375,7444.4619140625,4.466900825500488,7.451936721801758,10.063996315002441,0.3785912096500397,2.674041271209717,0.431938111782074,2.6775307655334473
v4_auto1_n70_top14_s26,50,6744.268798828125,5653.60400390625,7695.35791015625,4.462100505828857,7.646645545959473,9.918951988220215,0.3882501721382141,2.12324595451355,0.4487434923648834,2.254847288131714
v4_auto1_n70_top14_s26,51,6998.1317138671875,5902.75537109375,7950.81396484375,4.487582683563232,7.585031032562256,9.496453285217285,0.40092232823371887,2.0247602462768555,0.45284414291381836,2.2262942790985107
v4_auto1_n70_top14_s26,52,7256.34130859375,6157.09521484375,8210.86474609375,4.445916175842285,7.444018363952637,9.60750961303711,0.4152318239212036,2.0161378383636475,0.4685044288635254,2.1871204376220703
v4_auto1_n70_top14_s26,53,7519.216796875,6416.55322265625,8475.52783203125,4.488812446594238,7.745506286621094,10.191146850585938,0.4171084761619568,1.8266795873641968,0.4539943039417267,1.8046698570251465
v4_auto1_n70_top14_s26,54,7787.784423828125,6681.06005859375,8744.81005859375,4.942107677459717,8.644464492797852,10.417353630065918,0.39519229531288147,1.3896751403808594,0.4219824969768524,1.2260410785675049
v4_auto1_n70_top14_s26,55,8060.3211669921875,6950.54931640625,9018.71240234375,5.79948091506958,8.96715259552002,11.265463829040527,0.358087420463562,0.8792651295661926,0.3837752938270569,0.6992095112800598
v4_auto1_n70_top14_s26,56,8337.256958007812,7224.95068359375,9297.21728515625,6.6287431716918945,9.873211860656738,11.399907112121582,0.31963616609573364,0.6222455501556396,0.3739526867866516,0.7169780135154724
v4_auto1_n70_top14_s26,57,8619.914306640625,7504.19091796875,9580.30029296875,7.006625652313232,9.72411060333252,12.222471237182617,0.32751184701919556,0.6419875025749207,0.3572542667388916,0.6514808535575867
v4_auto1_n70_top14_s26,58,8906.770751953125,7788.19482421875,9867.92529296875,7.312203884124756,10.035117149353027,12.458074569702148,0.3001144528388977,0.5720476508140564,0.31765732169151306,0.5645805597305298
v4_auto1_n70_top14_s26,59,9198.138061523438,8076.88525390625,10160.04931640625,7.790428161621094,10.495491027832031,12.255306243896484,0.264085590839386,0.4934985935688019,0.2707635462284088,0.48143598437309265
v4_auto1_n70_top14_s26,60,9494.23876953125,8370.17724609375,10456.61767578125,8.589664459228516,11.197242736816406,14.557756423950195,0.23127515614032745,0.4150676727294922,0.25883471965789795,0.4883498549461365
v4_auto1_n70_top14_s26,61,9794.83837890625,8667.98193359375,10757.56494140625,9.326053619384766,12.765181541442871,16.57403564453125,0.2222503125667572,0.4250410795211792,0.2915591597557068,0.4554276466369629
v4_auto1_n70_top14_s26,62,10099.771362304688,8970.20166015625,11062.81591796875,9.655567169189453,13.493395805358887,15.315500259399414,0.29265061020851135,0.43819257616996765,0.33542120456695557,0.5473995208740234
v4_auto1_n70_top14_s26,63,10408.812377929688,9276.73388671875,11372.28955078125,9.580031394958496,13.441258430480957,15.301836013793945,0.3060925602912903,0.4963281750679016,0.32525521516799927,0.5363914966583252
v4_auto1_n70_top14_s26,64,10722.151245117188,9587.46923828125,11685.89306640625,9.459975242614746,13.170841217041016,15.268952369689941,0.29543590545654297,0.49339568614959717,0.3157503008842468,0.5640720725059509
v4_auto1_n70_top14_s26,65,11039.372924804688,9902.28369140625,12003.52197265625,9.609577178955078,13.843965530395508,16.967226028442383,0.2891952097415924,0.48543813824653625,0.3171338140964508,0.5131513476371765
v4_auto1_n70_top14_s26,66,11359.76416015625,10221.04833984375,12325.06494140625,9.297680854797363,13.240727424621582,15.494532585144043,0.2921670079231262,0.48480498790740967,0.3274659216403961,0.5449355840682983
v4_auto1_n70_top14_s26,67,11684.402587890625,10543.62158203125,12650.39697265625,8.755017280578613,12.361099243164062,14.878692626953125,0.29051971435546875,0.4864969253540039,0.2944832444190979,0.5382354855537415
v4_auto1_n70_top14_s26,68,12013.395141601562,10869.84619140625,12979.38134765625,8.019548416137695,11.288435935974121,14.76176643371582,0.20720206201076508,0.5333466529846191,0.15642090141773224,0.5919978022575378
v4_auto1_n70_top14_s26,69,12344.710571289062,11199.55712890625,13311.87255859375,7.388128280639648,9.342062950134277,10.70065689086914,0.08895516395568848,0.5641976594924927,0.06782104820013046,0.5739735960960388
